#{"t_start": 1713419021.8955479, "env_id": "None"}
r,l,t
292.102976,2737,2272.68636
292.102976,2737,2273.699019
292.102976,2737,2274.710165
279.947369,2737,2276.259606
279.947369,2737,2277.268185
279.947369,2737,2278.277384
279.947369,2737,2279.283069
279.947369,2737,2280.290845
87.494305,2737,2281.835949
87.494305,2737,2282.845017
87.494305,2737,2283.853559
87.494305,2737,2284.865027
87.494305,2737,2285.933785
275.38868,2737,2287.779117
275.38868,2737,2288.786067
275.38868,2737,2289.795027
275.38868,2737,2290.839436
275.38868,2737,2291.894182
267.442953,2737,2293.809109
267.442953,2737,2294.882383
267.442953,2737,2295.943565
267.442953,2737,2296.973444
267.442953,2737,2298.008621
283.674515,2737,2299.586598
283.674515,2737,2300.626517
283.674515,2737,2301.641507
283.674515,2737,2302.661167
283.674515,2737,2303.700555
255.31736,2737,2305.681322
255.31736,2737,2306.83513
255.31736,2737,2307.974588
255.31736,2737,2309.100891
255.31736,2737,2310.36063
271.280228,2737,2312.404918
271.280228,2737,2313.464861
271.280228,2737,2314.628265
271.280228,2737,2315.648705
271.280228,2737,2316.675436
320.598814,2737,2318.238861
320.598814,2737,2319.315456
320.598814,2737,2320.545208
320.598814,2737,2321.840935
320.598814,2737,2322.900814
296.091648,2737,2324.750514
296.091648,2737,2325.898042
296.091648,2737,2326.974908
296.091648,2737,2328.100839
296.091648,2737,2329.212264
283.788799,2737,2331.030164
283.788799,2737,2332.057197
283.788799,2737,2333.190954
283.788799,2737,2334.436061
283.788799,2737,2335.562212
279.481647,2737,2337.514449
279.481647,2737,2338.796146
279.481647,2737,2339.888854
279.481647,2737,2340.965698
279.481647,2737,2342.033202
312.521667,2737,2343.750492
312.521667,2737,2344.778329
312.521667,2737,2345.80615
312.521667,2737,2346.829915
312.521667,2737,2347.863512
287.602974,2737,2349.438216
287.602974,2737,2350.455862
287.602974,2737,2351.471901
287.602974,2737,2352.487114
287.602974,2737,2353.502953
280.464512,2737,2355.059407
280.464512,2737,2356.089592
280.464512,2737,2357.119241
280.464512,2737,2358.147389
280.464512,2737,2359.174565
283.107372,2737,2360.766014
283.107372,2737,2361.786031
283.107372,2737,2362.807441
283.107372,2737,2363.832573
283.107372,2737,2364.859216
267.73295,2737,2366.461903
267.73295,2737,2367.490112
267.73295,2737,2368.526018
267.73295,2737,2369.575221
267.73295,2737,2370.602877
276.421658,2737,2372.177042
276.421658,2737,2373.18941
276.421658,2737,2374.206569
276.421658,2737,2375.222954
276.421658,2737,2376.244048
285.968792,2737,2377.80562
285.968792,2737,2378.824797
285.968792,2737,2379.852889
285.968792,2737,2380.937054
285.968792,2737,2382.046142
96.372908,2737,2383.678458
96.372908,2737,2384.711169
96.372908,2737,2385.74717
96.372908,2737,2386.756656
96.372908,2737,2387.782157
268.088665,2737,2389.353916
268.088665,2737,2390.38975
268.088665,2737,2391.408673
268.088665,2737,2392.430794
268.088665,2737,2393.449569
269.147238,2737,2395.009211
269.147238,2737,2396.019643
269.147238,2737,2397.024546
269.147238,2737,2398.032038
269.147238,2737,2399.042719
83.175772,2737,2400.606226
83.175772,2737,2401.616518
83.175772,2737,2402.625212
83.175772,2737,2403.637156
83.175772,2737,2404.651342
281.124512,2737,2406.211753
281.124512,2737,2407.239745
281.124512,2737,2408.264864
281.124512,2737,2409.28835
281.124512,2737,2410.307428
278.091656,2737,2411.869289
278.091656,2737,2412.884626
278.091656,2737,2413.896582
278.091656,2737,2414.910204
278.091656,2737,2415.919677
268.020094,2737,2417.57451
268.020094,2737,2418.586642
268.020094,2737,2419.593645
268.020094,2737,2420.59978
268.020094,2737,2421.606279
281.140224,2737,2423.181058
281.140224,2737,2424.209658
281.140224,2737,2425.237174
281.140224,2737,2426.262822
281.140224,2737,2427.287344
279.334499,2737,2428.85331
279.334499,2737,2429.861661
279.334499,2737,2430.868252
279.334499,2737,2431.871493
279.334499,2737,2432.873982
266.645811,2737,2434.4668
266.645811,2737,2435.48024
266.645811,2737,2436.493455
266.645811,2737,2437.501942
266.645811,2737,2438.518017
266.472954,2737,2440.073073
266.472954,2737,2441.088639
266.472954,2737,2442.100026
266.472954,2737,2443.131404
266.472954,2737,2444.217561
278.571644,2737,2445.791688
278.571644,2737,2446.823863
278.571644,2737,2447.86033
278.571644,2737,2448.91002
278.571644,2737,2449.954011
288.568693,2737,2451.575915
288.568693,2737,2452.616452
288.568693,2737,2453.635954
288.568693,2737,2454.655066
288.568693,2737,2455.67018
268.054382,2737,2457.297582
268.054382,2737,2458.315676
268.054382,2737,2459.334336
268.054382,2737,2460.355076
268.054382,2737,2461.370381
278.875938,2737,2462.907746
278.875938,2737,2463.919389
278.875938,2737,2464.931767
278.875938,2737,2465.95185
278.875938,2737,2466.968925
281.65593,2737,2468.513145
281.65593,2737,2469.52496
281.65593,2737,2470.536909
281.65593,2737,2471.543993
281.65593,2737,2472.552217
259.881662,2737,2474.166755
259.881662,2737,2475.190126
259.881662,2737,2476.212168
259.881662,2737,2477.232576
259.881662,2737,2478.251755
63.807257,2737,2479.817788
63.807257,2737,2480.8313
63.807257,2737,2481.844817
63.807257,2737,2482.859592
63.807257,2737,2483.876868
46.485746,2737,2485.430514
46.485746,2737,2486.455151
46.485746,2737,2487.47307
46.485746,2737,2488.493665
46.485746,2737,2489.517636
64.741533,2737,2491.079458
64.741533,2737,2492.092978
64.741533,2737,2493.09627
64.741533,2737,2494.100914
64.741533,2737,2495.105474
294.34737,2737,2496.664285
294.34737,2737,2497.681076
294.34737,2737,2498.689267
294.34737,2737,2499.694974
294.34737,2737,2500.702436
102.294334,2737,2502.264607
102.294334,2737,2503.266617
102.294334,2737,2504.271779
102.294334,2737,2505.279011
102.294334,2737,2506.289068
91.240044,2737,2507.871116
91.240044,2737,2508.891921
91.240044,2737,2509.912481
91.240044,2737,2510.932539
91.240044,2737,2511.952177
274.121548,2737,2513.528361
274.121548,2737,2514.555482
274.121548,2737,2515.575646
274.121548,2737,2516.593029
274.121548,2737,2517.613925
77.271481,2737,2519.180252
77.271481,2737,2520.200694
77.271481,2737,2521.226024
77.271481,2737,2522.245711
77.271481,2737,2523.261933
79.831463,2737,2524.826808
79.831463,2737,2525.848138
79.831463,2737,2526.875525
79.831463,2737,2527.897583
79.831463,2737,2528.919712
76.351475,2737,2530.519911
76.351475,2737,2531.55363
76.351475,2737,2532.571711
76.351475,2737,2533.595611
76.351475,2737,2534.615135
301.130243,2737,2536.179558
301.130243,2737,2537.201866
301.130243,2737,2538.221654
301.130243,2737,2539.237737
301.130243,2737,2540.254624
280.551651,2737,2541.82222
280.551651,2737,2542.826768
280.551651,2737,2543.833528
280.551651,2737,2544.838762
280.551651,2737,2545.847131
85.802908,2737,2547.401872
85.802908,2737,2548.405754
85.802908,2737,2549.413358
85.802908,2737,2550.420657
85.802908,2737,2551.426149
278.713078,2737,2552.961002
278.713078,2737,2553.967907
278.713078,2737,2554.978917
278.713078,2737,2555.986773
278.713078,2737,2556.995465
276.561653,2737,2558.650398
276.561653,2737,2559.654269
276.561653,2737,2560.660558
276.561653,2737,2561.664714
276.561653,2737,2562.668649
275.005936,2737,2564.239796
275.005936,2737,2565.255676
275.005936,2737,2566.267398
275.005936,2737,2567.268355
275.005936,2737,2568.273355
107.94289,2737,2569.825841
107.94289,2737,2570.839244
107.94289,2737,2571.847812
107.94289,2737,2572.854628
107.94289,2737,2573.862179
279.443081,2737,2575.425788
279.443081,2737,2576.437194
279.443081,2737,2577.443792
279.443081,2737,2578.457616
279.443081,2737,2579.468576
281.227362,2737,2581.029882
281.227362,2737,2582.038716
281.227362,2737,2583.050569
281.227362,2737,2584.057479
281.227362,2737,2585.066366
291.791668,2737,2586.640904
291.791668,2737,2587.652909
291.791668,2737,2588.662046
291.791668,2737,2589.673769
291.791668,2737,2590.681205
289.588783,2737,2592.260171
289.588783,2737,2593.273583
289.588783,2737,2594.285671
289.588783,2737,2595.297145
289.588783,2737,2596.307938
291.153091,2737,2597.889843
291.153091,2737,2598.90346
291.153091,2737,2599.918566
291.153091,2737,2600.945446
291.153091,2737,2601.955882
291.153091,2737,2603.521041
291.153091,2737,2604.537802
291.153091,2737,2605.558821
291.153091,2737,2606.576228
291.153091,2737,2607.594063
299.760231,2737,2609.147316
299.760231,2737,2610.170071
299.760231,2737,2611.191006
299.760231,2737,2612.258967
299.760231,2737,2613.278657
97.160048,2737,2614.844763
97.160048,2737,2615.86213
97.160048,2737,2616.878655
97.160048,2737,2617.897655
97.160048,2737,2618.910802
87.682905,2737,2620.499708
87.682905,2737,2621.52175
87.682905,2737,2622.541926
87.682905,2737,2623.566599
87.682905,2737,2624.591025
67.930037,2737,2626.171472
67.930037,2737,2627.185052
67.930037,2737,2628.194617
67.930037,2737,2629.201892
67.930037,2737,2630.206035
91.360052,2737,2631.753622
91.360052,2737,2632.762829
91.360052,2737,2633.770534
91.360052,2737,2634.77389
91.360052,2737,2635.779148
67.930037,2737,2637.327071
67.930037,2737,2638.335253
67.930037,2737,2639.341558
67.930037,2737,2640.348373
67.930037,2737,2641.353759
287.567261,2737,2642.909236
287.567261,2737,2643.925896
287.567261,2737,2644.936272
287.567261,2737,2645.941533
287.567261,2737,2646.949794
67.930037,2737,2648.542773
67.930037,2737,2649.554787
67.930037,2737,2650.561503
67.930037,2737,2651.567012
67.930037,2737,2652.574353
287.364536,2737,2654.121736
287.364536,2737,2655.138978
287.364536,2737,2656.146731
287.364536,2737,2657.149692
287.364536,2737,2658.15452
87.125738,2737,2659.73349
87.125738,2737,2660.748546
87.125738,2737,2661.756871
87.125738,2737,2662.770012
87.125738,2737,2663.772711
70.790052,2737,2665.328654
70.790052,2737,2666.341073
70.790052,2737,2667.352214
70.790052,2737,2668.362289
70.790052,2737,2669.371624
292.344528,2737,2670.915648
292.344528,2737,2671.924258
292.344528,2737,2672.936284
292.344528,2737,2673.942569
292.344528,2737,2674.95322
96.631475,2737,2676.537685
96.631475,2737,2677.551067
96.631475,2737,2678.564297
96.631475,2737,2679.579602
96.631475,2737,2680.59583
273.941553,2737,2682.170209
273.941553,2737,2683.201265
273.941553,2737,2684.214104
273.941553,2737,2685.229471
273.941553,2737,2686.245064
288.062973,2737,2687.837671
288.062973,2737,2688.851367
288.062973,2737,2689.872531
288.062973,2737,2690.889176
288.062973,2737,2691.904757
280.983067,2737,2693.468724
280.983067,2737,2694.495387
280.983067,2737,2695.517559
280.983067,2737,2696.540119
280.983067,2737,2697.563009
86.564285,2737,2699.141783
86.564285,2737,2700.150834
86.564285,2737,2701.157819
86.564285,2737,2702.16272
86.564285,2737,2703.173217
87.462856,2737,2704.736339
87.462856,2737,2705.74973
87.462856,2737,2706.756867
87.462856,2737,2707.765878
87.462856,2737,2708.778127
72.527153,2737,2710.346466
72.527153,2737,2711.3562
72.527153,2737,2712.373434
72.527153,2737,2713.393249
72.527153,2737,2714.401607
278.528774,2737,2715.952803
278.528774,2737,2716.964672
278.528774,2737,2717.973358
278.528774,2737,2718.979871
278.528774,2737,2719.98654
278.994507,2737,2721.569734
278.994507,2737,2722.591081
278.994507,2737,2723.612603
278.994507,2737,2724.633508
278.994507,2737,2725.656104
86.608578,2737,2727.223694
86.608578,2737,2728.246241
86.608578,2737,2729.269452
86.608578,2737,2730.293039
86.608578,2737,2731.317814
78.890039,2737,2732.898429
78.890039,2737,2733.913605
78.890039,2737,2734.934793
78.890039,2737,2735.951543
78.890039,2737,2736.971755
98.05286,2737,2738.575544
98.05286,2737,2739.601109
98.05286,2737,2740.623453
98.05286,2737,2741.647006
98.05286,2737,2742.682222
68.317179,2737,2744.26507
68.317179,2737,2745.287227
68.317179,2737,2746.316657
68.317179,2737,2747.333584
68.317179,2737,2748.357957
281.731634,2737,2749.915404
281.731634,2737,2750.928691
281.731634,2737,2751.942404
281.731634,2737,2752.95418
281.731634,2737,2753.965246
246.583067,2737,2755.530711
246.583067,2737,2756.547084
246.583067,2737,2757.561285
246.583067,2737,2758.572937
246.583067,2737,2759.588016
270.605906,2737,2761.139219
270.605906,2737,2762.158282
270.605906,2737,2763.169005
270.605906,2737,2764.178506
270.605906,2737,2765.196509
93.925762,2737,2766.760736
93.925762,2737,2767.784195
93.925762,2737,2768.802386
93.925762,2737,2769.820078
93.925762,2737,2770.836124
262.988777,2737,2772.510476
262.988777,2737,2773.530159
262.988777,2737,2774.559693
262.988777,2737,2775.579516
262.988777,2737,2776.609966
37.157169,2737,2778.193299
37.157169,2737,2779.22083
37.157169,2737,2780.249643
37.157169,2737,2781.268779
37.157169,2737,2782.300331
308.540222,2737,2783.860871
308.540222,2737,2784.889013
308.540222,2737,2785.921496
308.540222,2737,2786.964083
308.540222,2737,2787.996673
290.367371,2737,2789.575017
290.367371,2737,2790.599477
290.367371,2737,2791.631603
290.367371,2737,2792.664303
290.367371,2737,2793.687284
287.454485,2737,2795.296396
287.454485,2737,2796.306902
287.454485,2737,2797.316003
287.454485,2737,2798.324406
287.454485,2737,2799.337057
68.010029,2737,2800.888332
68.010029,2737,2801.918778
68.010029,2737,2802.932925
68.010029,2737,2803.944832
68.010029,2737,2804.960704
252.393072,2737,2806.513893
252.393072,2737,2807.525803
252.393072,2737,2808.538139
252.393072,2737,2809.548034
252.393072,2737,2810.55853
277.277357,2737,2812.100436
277.277357,2737,2813.114319
277.277357,2737,2814.125468
277.277357,2737,2815.143704
277.277357,2737,2816.161007
73.93433,2737,2817.75876
73.93433,2737,2818.78091
73.93433,2737,2819.803349
73.93433,2737,2820.825836
73.93433,2737,2821.852899
290.004488,2737,2823.430101
290.004488,2737,2824.455332
290.004488,2737,2825.484814
290.004488,2737,2826.512713
290.004488,2737,2827.534601
278.831625,2737,2829.153684
278.831625,2737,2830.175229
278.831625,2737,2831.200116
278.831625,2737,2832.222924
278.831625,2737,2833.245184
288.78163,2737,2834.817354
288.78163,2737,2835.839238
288.78163,2737,2836.867948
288.78163,2737,2837.888374
288.78163,2737,2838.905314
277.417261,2737,2840.481471
277.417261,2737,2841.505624
277.417261,2737,2842.530567
277.417261,2737,2843.55541
277.417261,2737,2844.581011
71.290047,2737,2846.152493
71.290047,2737,2847.173007
71.290047,2737,2848.192813
71.290047,2737,2849.21982
71.290047,2737,2850.242113
287.788771,2737,2851.798326
287.788771,2737,2852.810698
287.788771,2737,2853.824046
287.788771,2737,2854.833052
287.788771,2737,2855.842922
297.610207,2737,2857.386026
297.610207,2737,2858.403661
297.610207,2737,2859.414957
297.610207,2737,2860.42338
297.610207,2737,2861.430004
291.778769,2737,2863.007526
291.778769,2737,2864.026432
291.778769,2737,2865.039005
291.778769,2737,2866.048092
291.778769,2737,2867.05987
68.128614,2737,2868.641638
68.128614,2737,2869.655887
68.128614,2737,2870.664932
68.128614,2737,2871.669796
68.128614,2737,2872.677957
286.455914,2737,2874.262163
286.455914,2737,2875.276155
286.455914,2737,2876.29152
286.455914,2737,2877.299943
286.455914,2737,2878.310167
96.470003,2737,2879.906638
96.470003,2737,2880.934515
96.470003,2737,2881.961181
96.470003,2737,2882.981229
96.470003,2737,2883.99654
259.91021,2737,2885.599089
259.91021,2737,2886.62275
259.91021,2737,2887.643448
259.91021,2737,2888.662288
259.91021,2737,2889.679866
32.595835,2737,2891.261322
32.595835,2737,2892.279877
32.595835,2737,2893.296824
32.595835,2737,2894.317295
32.595835,2737,2895.335009
6.315821,2737,2896.904216
6.315821,2737,2897.921459
6.315821,2737,2898.940387
6.315821,2737,2899.958708
6.315821,2737,2900.976095
40.077246,2737,2902.554673
40.077246,2737,2903.579695
40.077246,2737,2904.604732
40.077246,2737,2905.628748
40.077246,2737,2906.658828
317.173086,2737,2908.247101
317.173086,2737,2909.259253
317.173086,2737,2910.273366
317.173086,2737,2911.281253
317.173086,2737,2912.292161
311.407358,2737,2913.838648
311.407358,2737,2914.85081
311.407358,2737,2915.862805
311.407358,2737,2916.873177
311.407358,2737,2917.880436
259.57164,2737,2919.424747
259.57164,2737,2920.435438
259.57164,2737,2921.444155
259.57164,2737,2922.452467
259.57164,2737,2923.464859
276.504486,2737,2925.039996
276.504486,2737,2926.050331
276.504486,2737,2927.063691
276.504486,2737,2928.075472
276.504486,2737,2929.085263
286.531631,2737,2930.647525
286.531631,2737,2931.678838
286.531631,2737,2932.694226
286.531631,2737,2933.707278
286.531631,2737,2934.719859
274.655834,2737,2936.275074
274.655834,2737,2937.291546
274.655834,2737,2938.303716
274.655834,2737,2939.310053
274.655834,2737,2940.317868
268.524382,2737,2941.901841
268.524382,2737,2942.925111
268.524382,2737,2943.946648
268.524382,2737,2944.964813
268.524382,2737,2945.988383
301.673067,2737,2947.589561
301.673067,2737,2948.604789
301.673067,2737,2949.612113
301.673067,2737,2950.623388
301.673067,2737,2951.631673
88.455732,2737,2953.216425
88.455732,2737,2954.240499
88.455732,2737,2955.263816
88.455732,2737,2956.28438
88.455732,2737,2957.30573
100.611462,2737,2958.898491
100.611462,2737,2959.903122
100.611462,2737,2960.908682
100.611462,2737,2961.909761
100.611462,2737,2962.915426
274.035831,2737,2964.485829
274.035831,2737,2965.493125
274.035831,2737,2966.50862
274.035831,2737,2967.518265
274.035831,2737,2968.524634
275.368689,2737,2970.072922
275.368689,2737,2971.085176
275.368689,2737,2972.093045
275.368689,2737,2973.102727
275.368689,2737,2974.110137
302.801685,2737,2975.681827
302.801685,2737,2976.696176
302.801685,2737,2977.716505
302.801685,2737,2978.727217
302.801685,2737,2979.743133
293.181658,2737,2981.404711
293.181658,2737,2982.412772
293.181658,2737,2983.422103
293.181658,2737,2984.425197
293.181658,2737,2985.43572
296.04166,2737,2987.014933
296.04166,2737,2988.026658
296.04166,2737,2989.037078
296.04166,2737,2990.046921
296.04166,2737,2991.05451
255.405926,2737,2992.611673
255.405926,2737,2993.628373
255.405926,2737,2994.652216
255.405926,2737,2995.673094
255.405926,2737,2996.697356
290.17592,2737,2998.296423
290.17592,2737,2999.323354
290.17592,2737,3000.346678
290.17592,2737,3001.368957
290.17592,2737,3002.398625
273.431551,2737,3003.980067
273.431551,2737,3005.005272
273.431551,2737,3006.025387
273.431551,2737,3007.046175
273.431551,2737,3008.064499
275.047264,2737,3009.667944
275.047264,2737,3010.693951
275.047264,2737,3011.721817
275.047264,2737,3012.7426
275.047264,2737,3013.768734
285.5944,2737,3015.349763
285.5944,2737,3016.372674
285.5944,2737,3017.402664
285.5944,2737,3018.430171
285.5944,2737,3019.455116
289.768803,2737,3021.02075
289.768803,2737,3022.044887
289.768803,2737,3023.068337
289.768803,2737,3024.093468
289.768803,2737,3025.114119
70.584333,2737,3026.674613
70.584333,2737,3027.694535
70.584333,2737,3028.722495
70.584333,2737,3029.746772
70.584333,2737,3030.769801
28.530069,2737,3032.347927
28.530069,2737,3033.356776
28.530069,2737,3034.369923
28.530069,2737,3035.384887
28.530069,2737,3036.39568
99.15576,2737,3037.977509
99.15576,2737,3038.98403
99.15576,2737,3039.990658
99.15576,2737,3041.000319
99.15576,2737,3042.014374
310.940243,2737,3043.553624
310.940243,2737,3044.567732
310.940243,2737,3045.590076
310.940243,2737,3046.59926
310.940243,2737,3047.610524
275.488691,2737,3049.152687
275.488691,2737,3050.16438
275.488691,2737,3051.176864
275.488691,2737,3052.183613
275.488691,2737,3053.191339
274.930214,2737,3054.734665
274.930214,2737,3055.750103
274.930214,2737,3056.766923
274.930214,2737,3057.778142
274.930214,2737,3058.795651
274.117258,2737,3060.35885
274.117258,2737,3061.380643
274.117258,2737,3062.392304
274.117258,2737,3063.404065
274.117258,2737,3064.4225
273.011644,2737,3065.986874
273.011644,2737,3067.006887
273.011644,2737,3068.02298
273.011644,2737,3069.035137
273.011644,2737,3070.040949
277.747356,2737,3071.626782
277.747356,2737,3072.647144
277.747356,2737,3073.66415
277.747356,2737,3074.677236
277.747356,2737,3075.690894
234.574512,2737,3077.246244
234.574512,2737,3078.261694
234.574512,2737,3079.278919
234.574512,2737,3080.293977
234.574512,2737,3081.303702
294.861664,2737,3082.905506
294.861664,2737,3083.924868
294.861664,2737,3084.940539
294.861664,2737,3085.952731
294.861664,2737,3086.961427
71.944382,2737,3088.515236
71.944382,2737,3089.529242
71.944382,2737,3090.544866
71.944382,2737,3091.559899
71.944382,2737,3092.575202
235.148796,2737,3094.12939
235.148796,2737,3095.141219
235.148796,2737,3096.156724
235.148796,2737,3097.167878
235.148796,2737,3098.186677
282.258675,2737,3099.740525
282.258675,2737,3100.754653
282.258675,2737,3101.762954
282.258675,2737,3102.771274
282.258675,2737,3103.776613
277.22155,2737,3105.408846
277.22155,2737,3106.430708
277.22155,2737,3107.455173
277.22155,2737,3108.476373
277.22155,2737,3109.496307
258.744373,2737,3111.050174
258.744373,2737,3112.063986
258.744373,2737,3113.074196
258.744373,2737,3114.08336
258.744373,2737,3115.092882
256.120075,2737,3116.669911
256.120075,2737,3117.693719
256.120075,2737,3118.718913
256.120075,2737,3119.743744
256.120075,2737,3120.767799
275.695915,2737,3122.344923
275.695915,2737,3123.359466
275.695915,2737,3124.377242
275.695915,2737,3125.394752
275.695915,2737,3126.412062
259.763113,2737,3127.959421
259.763113,2737,3128.974154
259.763113,2737,3129.980453
259.763113,2737,3130.990901
259.763113,2737,3132.000783
277.5644,2737,3133.543239
277.5644,2737,3134.553574
277.5644,2737,3135.559926
277.5644,2737,3136.569541
277.5644,2737,3137.585111
269.038792,2737,3139.137732
269.038792,2737,3140.148472
269.038792,2737,3141.160695
269.038792,2737,3142.167442
269.038792,2737,3143.176127
275.765915,2737,3144.768647
275.765915,2737,3145.792036
275.765915,2737,3146.815583
275.765915,2737,3147.850973
275.765915,2737,3148.876149
262.320087,2737,3150.446478
262.320087,2737,3151.470449
262.320087,2737,3152.496513
262.320087,2737,3153.51867
262.320087,2737,3154.543455
276.801538,2737,3156.127811
276.801538,2737,3157.148412
276.801538,2737,3158.173032
276.801538,2737,3159.191598
276.801538,2737,3160.208361
270.850096,2737,3161.772816
270.850096,2737,3162.800597
270.850096,2737,3163.82319
270.850096,2737,3164.85728
270.850096,2737,3165.884935
271.274382,2737,3167.453158
271.274382,2737,3168.482886
271.274382,2737,3169.505266
271.274382,2737,3170.52419
271.274382,2737,3171.54335
282.131529,2737,3173.112496
282.131529,2737,3174.138412
282.131529,2737,3175.1603
282.131529,2737,3176.180337
282.131529,2737,3177.204645
278.417252,2737,3178.755285
278.417252,2737,3179.770363
278.417252,2737,3180.779484
278.417252,2737,3181.788866
278.417252,2737,3182.798345
240.738832,2737,3184.374612
240.738832,2737,3185.388416
240.738832,2737,3186.396942
240.738832,2737,3187.407055
240.738832,2737,3188.415481
278.417252,2737,3190.077173
278.417252,2737,3191.112033
278.417252,2737,3192.135761
278.417252,2737,3193.162959
278.417252,2737,3194.186747
283.747242,2737,3195.745453
283.747242,2737,3196.761561
283.747242,2737,3197.770559
283.747242,2737,3198.785142
283.747242,2737,3199.797355
281.810232,2737,3201.390755
281.810232,2737,3202.408319
281.810232,2737,3203.431178
281.810232,2737,3204.452682
281.810232,2737,3205.474959
254.038795,2737,3207.05148
254.038795,2737,3208.064751
254.038795,2737,3209.074523
254.038795,2737,3210.085579
254.038795,2737,3211.099105
283.160105,2737,3212.671351
283.160105,2737,3213.683823
283.160105,2737,3214.691751
283.160105,2737,3215.697812
283.160105,2737,3216.712637
237.597254,2737,3218.282003
237.597254,2737,3219.310075
237.597254,2737,3220.321202
237.597254,2737,3221.333236
237.597254,2737,3222.342028
238.600103,2737,3223.893273
238.600103,2737,3224.906058
238.600103,2737,3225.91656
238.600103,2737,3226.923086
238.600103,2737,3227.931164
40.352911,2737,3229.519293
40.352911,2737,3230.531881
40.352911,2737,3231.549316
40.352911,2737,3232.561048
40.352911,2737,3233.571963
245.987261,2737,3235.115314
245.987261,2737,3236.124026
245.987261,2737,3237.135886
245.987261,2737,3238.142345
245.987261,2737,3239.148769
259.050117,2737,3240.703896
259.050117,2737,3241.71971
259.050117,2737,3242.725865
259.050117,2737,3243.732159
259.050117,2737,3244.747401
282.987242,2737,3246.31283
282.987242,2737,3247.326056
282.987242,2737,3248.334501
282.987242,2737,3249.343457
282.987242,2737,3250.352599
283.197245,2737,3251.918242
283.197245,2737,3252.931776
283.197245,2737,3253.940855
283.197245,2737,3254.94429
283.197245,2737,3255.950066
287.770102,2737,3257.524034
287.770102,2737,3258.542867
287.770102,2737,3259.560606
287.770102,2737,3260.576241
287.770102,2737,3261.585467
286.604385,2737,3263.159353
286.604385,2737,3264.172979
286.604385,2737,3265.180086
286.604385,2737,3266.191157
286.604385,2737,3267.205447
285.160116,2737,3268.756021
285.160116,2737,3269.772835
285.160116,2737,3270.780107
285.160116,2737,3271.785725
285.160116,2737,3272.797879
273.928688,2737,3274.373937
273.928688,2737,3275.391053
273.928688,2737,3276.398718
273.928688,2737,3277.408891
273.928688,2737,3278.420732
278.107252,2737,3279.973084
278.107252,2737,3280.986245
278.107252,2737,3281.996063
278.107252,2737,3282.999718
278.107252,2737,3284.011546
437.815832,2737,3285.598518
437.815832,2737,3286.612633
437.815832,2737,3287.622181
437.815832,2737,3288.629686
437.815832,2737,3289.63819
406.737253,2737,3291.222124
406.737253,2737,3292.241108
406.737253,2737,3293.255785
406.737253,2737,3294.267845
406.737253,2737,3295.27882
404.457251,2737,3296.8364
404.457251,2737,3297.853836
404.457251,2737,3298.868875
404.457251,2737,3299.879666
404.457251,2737,3300.890172
284.631546,2737,3302.465663
284.631546,2737,3303.484977
284.631546,2737,3304.498373
284.631546,2737,3305.508373
284.631546,2737,3306.523236
425.278688,2737,3308.105446
425.278688,2737,3309.123253
425.278688,2737,3310.138546
425.278688,2737,3311.146851
425.278688,2737,3312.156033
444.42584,2737,3313.736887
444.42584,2737,3314.766119
444.42584,2737,3315.794915
444.42584,2737,3316.820435
444.42584,2737,3317.843045
274.654388,2737,3319.440739
274.654388,2737,3320.467754
274.654388,2737,3321.505032
274.654388,2737,3322.524112
274.654388,2737,3323.548467
285.160116,2737,3325.130208
285.160116,2737,3326.158183
285.160116,2737,3327.187636
285.160116,2737,3328.214131
285.160116,2737,3329.24425
275.674397,2737,3330.803133
275.674397,2737,3331.822172
275.674397,2737,3332.848754
275.674397,2737,3333.86915
275.674397,2737,3334.891579
267.8801,2737,3336.493458
267.8801,2737,3337.513891
267.8801,2737,3338.534427
267.8801,2737,3339.564373
267.8801,2737,3340.592992
286.415831,2737,3342.179773
286.415831,2737,3343.207649
286.415831,2737,3344.23313
286.415831,2737,3345.255728
286.415831,2737,3346.282435
260.957249,2737,3347.842295
260.957249,2737,3348.865611
260.957249,2737,3349.893176
260.957249,2737,3350.914608
260.957249,2737,3351.944399
280.230099,2737,3353.553408
280.230099,2737,3354.577484
280.230099,2737,3355.603005
280.230099,2737,3356.631536
280.230099,2737,3357.65847
284.364407,2737,3359.231321
284.364407,2737,3360.257958
284.364407,2737,3361.286674
284.364407,2737,3362.315151
284.364407,2737,3363.346053
275.327232,2737,3364.923999
275.327232,2737,3365.948592
275.327232,2737,3366.972103
275.327232,2737,3367.99495
275.327232,2737,3369.022832
274.895828,2737,3370.596622
274.895828,2737,3371.61256
274.895828,2737,3372.637577
274.895828,2737,3373.65458
274.895828,2737,3374.677313
270.528671,2737,3376.245525
270.528671,2737,3377.250073
270.528671,2737,3378.259785
270.528671,2737,3379.26601
270.528671,2737,3380.274612
267.723095,2737,3381.819448
267.723095,2737,3382.831908
267.723095,2737,3383.841659
267.723095,2737,3384.854792
267.723095,2737,3385.867767
264.143105,2737,3387.446468
264.143105,2737,3388.453834
264.143105,2737,3389.466838
264.143105,2737,3390.479614
264.143105,2737,3391.48512
287.287258,2737,3393.18293
287.287258,2737,3394.18699
287.287258,2737,3395.190976
287.287258,2737,3396.20002
287.287258,2737,3397.208954
75.732912,2737,3398.776086
75.732912,2737,3399.791153
75.732912,2737,3400.802494
75.732912,2737,3401.806447
